protocol,target_batch,tuning_policy,train_batches,inner_train_batches,inner_val_batches,model_name,C,gamma,val_macro_f1_fixed6
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,1.0,0.00390625,0.8918555891696235
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,1.0,0.0078125,0.9473444333397126
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,1.0,0.01,0.9473444333397126
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,10.0,0.001,0.9473444333397126
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,10.0,0.00390625,0.946808615263572
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,10.0,0.0078125,0.9700307560260354
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,10.0,0.01,0.9700307560260354
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,50.0,0.001,0.9380358180761407
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,50.0,0.00390625,0.990558615263572
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,50.0,0.0078125,0.990558615263572
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],ss_svm_rbf,50.0,0.01,0.990558615263572
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,1.0,0.001,0.7289232983059457
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,1.0,0.00390625,0.8541308329351806
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,1.0,0.0078125,0.909174200545824
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,1.0,0.01,0.9361312712528945
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,10.0,0.001,0.9473444333397126
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,10.0,0.00390625,0.9473444333397126
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,10.0,0.0078125,0.946808615263572
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,10.0,0.01,0.9700307560260354
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,50.0,0.001,0.9388087153367289
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,50.0,0.00390625,0.9700307560260354
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,50.0,0.0078125,0.9700307560260354
B_rolling_update,2,row_level_stratified_fallback_single_train_batch,[1],[1],[1],robust_svm_rbf,50.0,0.01,0.9700307560260354
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,1.0,0.001,0.696536859248381
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,1.0,0.00390625,0.7143818284842216
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,1.0,0.0078125,0.7041677839575936
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,1.0,0.01,0.7022435471811495
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,10.0,0.001,0.6882735304420308
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,10.0,0.00390625,0.715120863637238
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,10.0,0.0078125,0.7145186067126671
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,10.0,0.01,0.7083809301118148
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,50.0,0.001,0.7010072297140336
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,50.0,0.00390625,0.7252232758438883
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,50.0,0.0078125,0.7215313714884348
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],power_yeojohnson_svm,50.0,0.01,0.6962597179906026
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,1.0,0.001,0.6810710058250008
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,1.0,0.00390625,0.6746225125510134
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,1.0,0.0078125,0.6912078201940051
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,1.0,0.01,0.6939272068706389
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,10.0,0.001,0.6974159225726123
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,10.0,0.00390625,0.7076389253884751
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,10.0,0.0078125,0.7046853986028826
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,10.0,0.01,0.7073660807575517
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,50.0,0.001,0.7275643574522378
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,50.0,0.00390625,0.7043284719617224
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,50.0,0.0078125,0.7047642484327826
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],signed_log_abs_svm,50.0,0.01,0.7044040568446809
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,1.0,0.001,0.741841368662194
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,1.0,0.00390625,0.7069817766979839
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,1.0,0.0078125,0.7109116313245308
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,1.0,0.01,0.7212688105323908
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,10.0,0.001,0.7259899889922207
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,10.0,0.00390625,0.686323138147814
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,10.0,0.0078125,0.685722377621417
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,10.0,0.01,0.7365173736142534
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,50.0,0.001,0.6421868602504571
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,50.0,0.00390625,0.7507531025177746
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,50.0,0.0078125,0.7450344325153665
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],routear_combined_svm,50.0,0.01,0.7429220107996338
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,1.0,0.001,0.632148498230812
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,1.0,0.00390625,0.6962253416355454
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,1.0,0.0078125,0.6951233713497817
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,1.0,0.01,0.7019143644636242
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,10.0,0.001,0.6068853402871056
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,10.0,0.00390625,0.6571480216295981
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,10.0,0.0078125,0.6473003137426182
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,10.0,0.01,0.6497227669021503
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,50.0,0.001,0.5097866135683314
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,50.0,0.00390625,0.6456395444753492
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,50.0,0.0078125,0.6448175725937172
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],quantile_normal_svm,50.0,0.01,0.6497227669021503
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,1.0,0.001,0.5800079359575927
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,1.0,0.00390625,0.5980509995043021
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,1.0,0.0078125,0.6357642420262143
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,1.0,0.01,0.6467563142376836
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,10.0,0.001,0.5819340510954571
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,10.0,0.00390625,0.5388766286693135
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,10.0,0.0078125,0.570004769259148
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,10.0,0.01,0.5656688626428471
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,50.0,0.001,0.4495660050141533
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,50.0,0.00390625,0.5732269223763834
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,50.0,0.0078125,0.6754053696660312
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ratio_median_svm,50.0,0.01,0.6880561415240646
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,1.0,0.001,0.5800079359575927
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,1.0,0.00390625,0.5980509995043021
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,1.0,0.0078125,0.6357642420262143
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,1.0,0.01,0.6467563142376836
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,10.0,0.001,0.5819340510954571
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,10.0,0.00390625,0.5388766286693135
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,10.0,0.0078125,0.570004769259148
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,10.0,0.01,0.5656688626428471
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,50.0,0.001,0.4495660050141533
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,50.0,0.00390625,0.5732269223763834
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,50.0,0.0078125,0.6754053696660312
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],ss_svm_rbf,50.0,0.01,0.6880561415240646
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,1.0,0.001,0.5469712036308332
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,1.0,0.00390625,0.5589085284971483
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,1.0,0.0078125,0.6615376670928851
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,1.0,0.01,0.6822555183882439
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,10.0,0.001,0.6450882573547864
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,10.0,0.00390625,0.5303410719919861
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,10.0,0.0078125,0.6321761431559323
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,10.0,0.01,0.661099803833673
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,50.0,0.001,0.5785250243995067
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,50.0,0.00390625,0.6120806828052346
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,50.0,0.0078125,0.6175498642625219
B_rolling_update,3,holdout_latest_train_batch,"[1, 2]",[1],[2],robust_svm_rbf,50.0,0.01,0.62727564216393
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,1.0,0.001,0.6428648300262838
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,1.0,0.00390625,0.726505780414263
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,1.0,0.0078125,0.7467135247410477
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,1.0,0.01,0.7591029493557184
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,10.0,0.001,0.7504872438987885
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,10.0,0.00390625,0.7993160866750636
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,10.0,0.0078125,0.807254632421564
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,10.0,0.01,0.7947700961826424
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,50.0,0.001,0.7904347255708087
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,50.0,0.00390625,0.8015099863268303
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,50.0,0.0078125,0.8055865235486729
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],power_yeojohnson_svm,50.0,0.01,0.7931321566284676
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,1.0,0.001,0.6648020450158689
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,1.0,0.00390625,0.7329280380715302
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,1.0,0.0078125,0.7501640147511403
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,1.0,0.01,0.7759792594067664
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,10.0,0.001,0.747610188749284
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,10.0,0.00390625,0.7950663956072215
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,10.0,0.0078125,0.7765407691607223
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,10.0,0.01,0.7746953044030148
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,50.0,0.001,0.8083630491479744
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,50.0,0.00390625,0.7944749792513583
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,50.0,0.0078125,0.7262320743655536
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,50.0,0.01,0.7469487340717157
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,1.0,0.001,0.6799940566880439
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,1.0,0.00390625,0.7574986459714018
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,1.0,0.0078125,0.758948464618373
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,1.0,0.01,0.7838022510618048
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,10.0,0.001,0.7650585778357123
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,10.0,0.00390625,0.8091695814863892
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,10.0,0.0078125,0.8030555484700588
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,10.0,0.01,0.7860314420630642
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,50.0,0.001,0.8212462274228053
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,50.0,0.00390625,0.8198099119922476
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,50.0,0.0078125,0.7860846701183455
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,50.0,0.01,0.7826754265077208
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],quantile_normal_svm,1.0,0.001,0.6484782397832997
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],quantile_normal_svm,1.0,0.00390625,0.723417210717002
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],quantile_normal_svm,1.0,0.0078125,0.7433619114640496
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],quantile_normal_svm,1.0,0.01,0.744462420618856
B_rolling_update,4,holdout_latest_train_batch,"[1, 2, 3]","[1, 2]",[3],quantile_normal_svm,10.0,0.001,0.6918867313517705
