protocol,target_batch,tuning_policy,train_batches,inner_train_batches,inner_val_batches,model_name,C,gamma,val_macro_f1_fixed6
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,1.0,0.00390625,0.7327550173446465
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,1.0,0.0078125,0.7473249107941732
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,1.0,0.01,0.7505028694613363
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,10.0,0.001,0.7055672908647802
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,10.0,0.00390625,0.7783842654722282
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,10.0,0.0078125,0.7814149426675628
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,10.0,0.01,0.777688010940226
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,50.0,0.001,0.8007420183476283
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,50.0,0.00390625,0.7806449476401158
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,50.0,0.0078125,0.7481284023716998
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],robust_svm_rbf,50.0,0.01,0.7354492757657763
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,1.0,0.001,0.758992789493036
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,1.0,0.00390625,0.7799565523969026
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,1.0,0.0078125,0.80831625149514
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,1.0,0.01,0.8084126661988167
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,10.0,0.001,0.821377137220883
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,10.0,0.00390625,0.8210317230483112
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,10.0,0.0078125,0.8102255464906208
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,10.0,0.01,0.8102255464906208
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,50.0,0.001,0.8221636033664192
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,50.0,0.00390625,0.8210317230483112
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,50.0,0.0078125,0.8102753525880341
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],routear_combined_svm,50.0,0.01,0.8102255464906208
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,1.0,0.001,0.6443141191051024
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,1.0,0.00390625,0.7412733577082999
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,1.0,0.0078125,0.759266021580744
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,1.0,0.01,0.7582502514399736
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,10.0,0.001,0.768677448842172
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,10.0,0.00390625,0.8030357725322578
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,10.0,0.0078125,0.7796640113563331
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,10.0,0.01,0.7711915527487393
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,50.0,0.001,0.7827465766168963
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,50.0,0.00390625,0.7987283305452157
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,50.0,0.0078125,0.7803510600187441
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],signed_log_abs_svm,50.0,0.01,0.7712509445541924
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,1.0,0.001,0.6631974465958101
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,1.0,0.00390625,0.7404652837442286
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,1.0,0.0078125,0.7340200950141008
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,1.0,0.01,0.7339847099646617
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,10.0,0.001,0.7173747443699702
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,10.0,0.00390625,0.7714818570904378
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,10.0,0.0078125,0.7835692269243318
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,10.0,0.01,0.7797593550474443
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,50.0,0.001,0.8046244046089047
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,50.0,0.00390625,0.7535626962015217
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,50.0,0.0078125,0.7728804012716844
B_rolling_update,4,holdout_latest_train_batch_3,"[1, 2, 3]","[1, 2]",[3],ss_svm_rbf,50.0,0.01,0.7727047459635527
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,1.0,0.001,0.729665373896197
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,1.0,0.00390625,0.7840036257812127
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,1.0,0.0078125,0.7683182123484066
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,1.0,0.01,0.7683182123484066
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,10.0,0.001,0.7737976282498445
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,10.0,0.00390625,0.7832150101419879
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,10.0,0.0078125,0.7680260915555032
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,10.0,0.01,0.7680260915555032
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,50.0,0.001,0.7150588891684054
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,50.0,0.00390625,0.7750656740182521
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,50.0,0.0078125,0.7680260915555032
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],power_yeojohnson_svm,50.0,0.01,0.7680260915555032
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,1.0,0.001,0.6692756104520811
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,1.0,0.00390625,0.7690817953975849
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,1.0,0.0078125,0.7840036257812127
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,1.0,0.01,0.7840036257812127
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,10.0,0.001,0.8050212985671873
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,10.0,0.00390625,0.7975238095238094
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,10.0,0.0078125,0.7680260915555032
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,10.0,0.01,0.7524654546858113
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,50.0,0.001,0.8079004329004329
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,50.0,0.00390625,0.7823848238482385
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,50.0,0.0078125,0.7711812210264223
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],quantile_normal_svm,50.0,0.01,0.7524654546858113
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,1.0,0.001,0.7609530261969285
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,1.0,0.00390625,0.7623588686591091
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,1.0,0.0078125,0.7662407279132019
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,1.0,0.01,0.7722294166738611
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,10.0,0.001,0.7218300653594771
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,10.0,0.00390625,0.7234816889718849
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,10.0,0.0078125,0.7515316851378233
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,10.0,0.01,0.7515316851378233
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,50.0,0.001,0.7064254970280794
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,50.0,0.00390625,0.7242390289449112
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,50.0,0.0078125,0.7515316851378233
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ratio_median_svm,50.0,0.01,0.7595711665961349
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,1.0,0.001,0.7370872163625958
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,1.0,0.00390625,0.753309742466369
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,1.0,0.0078125,0.753309742466369
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,1.0,0.01,0.753309742466369
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,10.0,0.001,0.7030520859281402
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,10.0,0.00390625,0.7526306071467362
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,10.0,0.0078125,0.6839720034995626
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,10.0,0.01,0.6741990625861592
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,50.0,0.001,0.714528735632184
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,50.0,0.00390625,0.7555918367346939
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,50.0,0.0078125,0.690312925170068
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],robust_svm_rbf,50.0,0.01,0.6865497076023392
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,1.0,0.001,0.7618889469813303
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,1.0,0.00390625,0.7683182123484066
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,1.0,0.0078125,0.7650721011015129
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,1.0,0.01,0.7650721011015129
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,10.0,0.001,0.764887556969906
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,10.0,0.00390625,0.7683182123484066
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,10.0,0.0078125,0.7683182123484066
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,10.0,0.01,0.7683182123484066
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,50.0,0.001,0.7680260915555032
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,50.0,0.00390625,0.7683182123484066
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,50.0,0.0078125,0.7683182123484066
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],routear_combined_svm,50.0,0.01,0.7683182123484066
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,1.0,0.001,0.6634678272328473
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,1.0,0.00390625,0.7775483594111045
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,1.0,0.0078125,0.7680260915555032
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,1.0,0.01,0.7711812210264223
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,10.0,0.001,0.728856498351553
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,10.0,0.00390625,0.7806523541817659
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,10.0,0.0078125,0.7309886414112571
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,10.0,0.01,0.7555544805641555
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,50.0,0.001,0.7540266912103083
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,50.0,0.00390625,0.7806523541817659
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,50.0,0.0078125,0.7309886414112571
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],signed_log_abs_svm,50.0,0.01,0.7555544805641555
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,1.0,0.001,0.7609530261969285
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,1.0,0.00390625,0.7623588686591091
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,1.0,0.0078125,0.7662407279132019
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,1.0,0.01,0.7722294166738611
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,10.0,0.001,0.7218300653594771
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,10.0,0.00390625,0.7234816889718849
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,10.0,0.0078125,0.7515316851378233
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,10.0,0.01,0.7515316851378233
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,50.0,0.001,0.7064254970280794
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,50.0,0.00390625,0.7242390289449112
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,50.0,0.0078125,0.7515316851378233
B_rolling_update,5,holdout_latest_train_batch_4,"[1, 2, 3, 4]","[1, 2, 3]",[4],ss_svm_rbf,50.0,0.01,0.7595711665961349
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,1.0,0.001,0.8109979249198265
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,1.0,0.00390625,0.8140913276098045
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,1.0,0.0078125,0.8161442438416855
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,1.0,0.01,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,10.0,0.001,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,10.0,0.00390625,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,10.0,0.0078125,0.8172134090748403
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,10.0,0.01,0.8082496735898532
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,50.0,0.001,0.8277474931018238
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,50.0,0.00390625,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,50.0,0.0078125,0.8124679461266897
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],power_yeojohnson_svm,50.0,0.01,0.8082496735898532
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,1.0,0.001,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,1.0,0.00390625,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,1.0,0.0078125,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,1.0,0.01,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,10.0,0.001,0.8277474931018238
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,10.0,0.00390625,0.8203437377563013
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,10.0,0.0078125,0.8046027869261462
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,10.0,0.01,0.8046027869261462
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,50.0,0.001,0.8277474931018238
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,50.0,0.00390625,0.8155613488166681
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,50.0,0.0078125,0.8046027869261462
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],quantile_normal_svm,50.0,0.01,0.8046027869261462
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,1.0,0.001,0.8172134090748403
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,1.0,0.00390625,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,1.0,0.0078125,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,1.0,0.01,0.7962070074485602
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,10.0,0.001,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,10.0,0.00390625,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,10.0,0.0078125,0.8024017203734789
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,10.0,0.01,0.7962070074485602
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,50.0,0.001,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,50.0,0.00390625,0.8152089087026212
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,50.0,0.0078125,0.8024017203734789
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],ratio_median_svm,50.0,0.01,0.7992987802629735
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,1.0,0.001,0.8172134090748403
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,1.0,0.00390625,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,1.0,0.0078125,0.8088424321863871
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,1.0,0.01,0.8041056969800535
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,10.0,0.001,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,10.0,0.00390625,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,10.0,0.0078125,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,10.0,0.01,0.8120180703426246
B_rolling_update,6,holdout_latest_train_batch_5,"[1, 2, 3, 4, 5]","[1, 2, 3, 4]",[5],robust_svm_rbf,50.0,0.001,0.8120180703426246
