dataset,concentration_mg_L,concentration_label,sample_id,replicate_id,wl_400,wl_401,wl_402,wl_403,wl_404,wl_405,wl_406,wl_407,wl_408,wl_409,wl_410,wl_411,wl_412,wl_413,wl_414,wl_415,wl_416,wl_417,wl_418,wl_419,wl_420,wl_421,wl_422,wl_423,wl_424,wl_425,wl_426,wl_427,wl_428,wl_429,wl_430,wl_431,wl_432,wl_433,wl_434,wl_435,wl_436,wl_437,wl_438,wl_439,wl_440,wl_441,wl_442,wl_443,wl_444,wl_445,wl_446,wl_447,wl_448,wl_449,wl_450,wl_451,wl_452,wl_453,wl_454,wl_455,wl_456,wl_457,wl_458,wl_459,wl_460,wl_461,wl_462,wl_463,wl_464,wl_465,wl_466,wl_467,wl_468,wl_469,wl_470,wl_471,wl_472,wl_473,wl_474,wl_475,wl_476,wl_477,wl_478,wl_479,wl_480,wl_481,wl_482,wl_483,wl_484,wl_485,wl_486,wl_487,wl_488,wl_489,wl_490,wl_491,wl_492,wl_493,wl_494,wl_495,wl_496,wl_497,wl_498,wl_499,wl_500,wl_501,wl_502,wl_503,wl_504,wl_505,wl_506,wl_507,wl_508,wl_509,wl_510,wl_511,wl_512,wl_513,wl_514,wl_515,wl_516,wl_517,wl_518,wl_519,wl_520,wl_521,wl_522,wl_523,wl_524,wl_525,wl_526,wl_527,wl_528,wl_529,wl_530,wl_531,wl_532,wl_533,wl_534,wl_535,wl_536,wl_537,wl_538,wl_539,wl_540,wl_541,wl_542,wl_543,wl_544,wl_545,wl_546,wl_547,wl_548,wl_549,wl_550,wl_551,wl_552,wl_553,wl_554,wl_555,wl_556,wl_557,wl_558,wl_559,wl_560,wl_561,wl_562,wl_563,wl_564,wl_565,wl_566,wl_567,wl_568,wl_569,wl_570,wl_571,wl_572,wl_573,wl_574,wl_575,wl_576,wl_577,wl_578,wl_579,wl_580,wl_581,wl_582,wl_583,wl_584,wl_585,wl_586,wl_587,wl_588,wl_589,wl_590,wl_591,wl_592,wl_593,wl_594,wl_595,wl_596,wl_597,wl_598,wl_599,wl_600,wl_601,wl_602,wl_603,wl_604,wl_605,wl_606,wl_607,wl_608,wl_609,wl_610,wl_611,wl_612,wl_613,wl_614,wl_615,wl_616,wl_617,wl_618,wl_619,wl_620,wl_621,wl_622,wl_623,wl_624,wl_625,wl_626,wl_627,wl_628,wl_629,wl_630,wl_631,wl_632,wl_633,wl_634,wl_635,wl_636,wl_637,wl_638,wl_639,wl_640,wl_641,wl_642,wl_643,wl_644,wl_645,wl_646,wl_647,wl_648,wl_649,wl_650,wl_651,wl_652,wl_653,wl_654,wl_655,wl_656,wl_657,wl_658,wl_659,wl_660,wl_661,wl_662,wl_663,wl_664,wl_665,wl_666,wl_667,wl_668,wl_669,wl_670,wl_671,wl_672,wl_673,wl_674,wl_675,wl_676,wl_677,wl_678,wl_679,wl_680,wl_681,wl_682,wl_683,wl_684,wl_685,wl_686,wl_687,wl_688,wl_689,wl_690,wl_691,wl_692,wl_693,wl_694,wl_695,wl_696,wl_697,wl_698,wl_699,wl_700
blind,1.25,1.25,blind_1.25,1,0.18530816,0.18916997,0.19318296,0.1973289,0.20163015,0.20617315,0.21107152,0.21630628,0.22185022,0.22762236,0.23358421,0.23964368,0.24575861,0.25186053,0.25793782,0.26403883,0.27014166,0.27624217,0.2823978,0.28864068,0.29496402,0.30140504,0.30805075,0.31492686,0.32199767,0.32922104,0.3365717,0.3438269,0.35063085,0.35672566,0.3618833,0.36603928,0.369337,0.37215546,0.37476647,0.37743068,0.38018587,0.38303414,0.38588017,0.38872516,0.39154688,0.39443928,0.3974679,0.4007928,0.4043883,0.40823412,0.41230744,0.4165862,0.42097038,0.4255331,0.43038526,0.43550622,0.44088763,0.44643804,0.45196217,0.4572622,0.46227702,0.4670497,0.4716647,0.4761975,0.48061854,0.4848835,0.488914,0.49275604,0.49644455,0.5000839,0.5037034,0.5072475,0.51057464,0.51364064,0.51644486,0.5190379,0.5215297,0.5240436,0.5266914,0.52954227,0.5326504,0.5359616,0.5393863,0.5428283,0.54624695,0.5496796,0.5532726,0.5571948,0.56152415,0.56623214,0.5711125,0.57582307,0.58002615,0.583514,0.5862111,0.5881735,0.58956033,0.59059244,0.59147125,0.5923242,0.59322083,0.5942219,0.5953122,0.59647983,0.59778637,0.5993145,0.6011629,0.6034591,0.60626453,0.6095044,0.61309016,0.6169673,0.6210082,0.62518865,0.6295141,0.63410866,0.63912755,0.64481205,0.65143204,0.659321,0.6686603,0.6795369,0.6919609,0.70576,0.7208802,0.7374262,0.7556972,0.77601975,0.79858357,0.8230121,0.84858316,0.8740489,0.89804524,0.9192712,0.9369148,0.95064074,0.960647,0.96728724,0.9714146,0.9744347,0.97835416,0.9854794,0.9985319,1.0199206,1.0513484,1.0933883,1.1449804,1.2015566,1.2555375,1.2969276,1.3159996,1.3077737,1.2757049,1.2293335,1.1794759,1.1343098,1.0975,1.0696121,1.049374,1.0349221,1.0243006,1.0161235,1.0094775,1.0037206,0.99850464,0.9935704,0.98867774,0.9834835,0.97781694,0.97179097,0.96575266,0.96013045,0.9553783,0.9517751,0.9493926,0.9480371,0.947402,0.9471181,0.9470237,0.9469484,0.9469007,0.9470031,0.947429,0.94821084,0.9494196,0.95102924,0.9530513,0.9554062,0.9580313,0.9608,0.96366674,0.9665048,0.9692867,0.9720403,0.9748137,0.9776097,0.9804295,0.9832586,0.9859748,0.9885465,0.9909936,0.9933949,0.99578434,0.9982545,1.000816,1.0034773,1.0061834,1.0088806,1.0115484,1.0141625,1.0167298,1.019294,1.0219492,1.0247004,1.0275549,1.0305032,1.0335737,1.0367056,1.0399023,1.0430453,1.0459971,1.048573,1.0506387,1.052159,1.0532609,1.0540528,1.0545892,1.0547845,1.054313,1.0526636,1.0494152,1.0444577,1.0380309,1.0306628,1.0230801,1.0159839,1.0098773,1.0049387,1.0010515,0.99802554,0.9956506,0.9937442,0.99222594,0.9910739,0.990198,0.9894079,0.98855,0.9875684,0.98646325,0.98536557,0.9844698,0.98390025,0.98379254,0.98421794,0.9850277,0.9861143,0.9871436,0.98784155,0.98804855,0.9879445,0.9876073,0.98735356,0.9872939,0.9875392,0.98805904,0.9888094,0.98967636,0.9905894,0.99158823,0.9926621,0.9937215,0.9948076,0.99606144,0.99739695,0.9990368,1.0010952,1.0034907,1.0059913,1.0084879,1.0106122,1.0121039,1.0129524,1.0133891,1.0137242,1.0139754,1.0147146,1.0163518,1.0190704,1.0229006,1.0278258,1.033258,1.0387365,1.0439948,1.0490054,1.0540943,1.0596884,1.0662951,1.07434,1.0834048,1.0927836,1.101581,1.1082581,1.1113063,1.1105037,1.1064476
blind,2.5,2.5,blind_2.5,1,0.17744726,0.18129817,0.18523104,0.1893125,0.1935564,0.19804308,0.20290114,0.20823458,0.21398766,0.22006822,0.22641411,0.23283713,0.23924571,0.24553579,0.25183097,0.25809142,0.2643695,0.27064228,0.27695122,0.28333938,0.2898918,0.29663637,0.30366117,0.31097782,0.31846756,0.32603958,0.33367896,0.3412044,0.34825265,0.35454702,0.35987338,0.3641357,0.3674219,0.37018484,0.37270513,0.37528923,0.3779989,0.38090214,0.3838445,0.38677186,0.38964072,0.39253613,0.39555773,0.3988472,0.40245327,0.40640756,0.41066548,0.41517577,0.4199146,0.42494127,0.43025562,0.4358677,0.4417346,0.44775993,0.45377776,0.45963636,0.4652226,0.4705163,0.47554016,0.48033598,0.48487905,0.48915857,0.49315512,0.4969297,0.50057185,0.5041705,0.50780606,0.5114008,0.51481855,0.5179905,0.5209304,0.5236417,0.52625555,0.5288468,0.53148025,0.53420234,0.5370736,0.5400936,0.5432522,0.5465397,0.5499286,0.55346835,0.557245,0.5614037,0.5659587,0.5709118,0.5760302,0.58094966,0.5852824,0.5888081,0.5914789,0.59341437,0.59483,0.5959296,0.5968812,0.5977436,0.5985748,0.5994299,0.6003684,0.6013925,0.6025632,0.60392153,0.6055999,0.6076712,0.6103076,0.61343104,0.6169729,0.620856,0.6249677,0.62918097,0.63353705,0.6380959,0.64294815,0.6483716,0.65469956,0.6622685,0.6713229,0.68197984,0.6942314,0.7079135,0.72294986,0.7394899,0.75784147,0.77828926,0.80095184,0.8255237,0.8512115,0.87677324,0.90087634,0.9222976,0.94010466,0.95392996,0.9639809,0.97069407,0.97481334,0.9776578,0.9811449,0.9876371,0.99995923,1.0208362,1.0521425,1.0943952,1.1461787,1.2028078,1.2569714,1.2991297,1.3197352,1.3135844,1.2835958,1.2385981,1.1891024,1.1435266,1.105995,1.0773767,1.056526,1.0415671,1.0304575,1.0218326,1.0148226,1.0088191,1.0034685,0.9985129,0.99362886,0.98842067,0.9827363,0.9766905,0.97062016,0.96497995,0.9602493,0.9566797,0.95434266,0.9530141,0.9523893,0.95208055,0.951934,0.95175874,0.95159805,0.9515889,0.9518955,0.9525499,0.9536477,0.9551762,0.9571266,0.9594095,0.961959,0.96466875,0.967483,0.9702611,0.9730038,0.9757003,0.9783556,0.9809941,0.98367524,0.9863661,0.9889803,0.99147284,0.99384224,0.99611354,0.998343,1.0006099,1.0029765,1.0054725,1.0080456,1.0106288,1.013198,1.0157323,1.0182327,1.0207793,1.0234534,1.0262767,1.0292124,1.0322158,1.0352849,1.0384104,1.0415983,1.0447729,1.0477661,1.0503607,1.0523028,1.053567,1.0542971,1.054606,1.0546095,1.0543352,1.0534552,1.0514427,1.0478904,1.0427039,1.0362018,1.0288913,1.0214617,1.0146179,1.0088108,1.0041214,1.0004799,0.9977194,0.9957046,0.9942686,0.9933164,0.9927009,0.99228346,0.9917965,0.99107236,0.9900924,0.9889623,0.98789704,0.9871022,0.98666555,0.9866783,0.9871241,0.9878821,0.98886454,0.98989373,0.9906408,0.9909807,0.99093276,0.99055815,0.990095,0.9897271,0.9895863,0.98970145,0.99005467,0.9904879,0.9909755,0.9915308,0.99215305,0.9927895,0.9934407,0.994202,0.99508744,0.99634415,0.99800414,1.0000443,1.0022418,1.0043774,1.0060529,1.0069767,1.0071548,1.006803,1.0062387,1.0056906,1.0054646,1.0058606,1.0071944,1.0093725,1.0121837,1.015322,1.0181762,1.0201713,1.0212667,1.0216215,1.0217475,1.0221678,1.0233256,1.0250452,1.0265387,1.027009,1.025464,1.0208932,1.0131788,1.003394
blind,3.75,3.75,blind_3.75,1,0.1795143,0.18309289,0.18679549,0.19059229,0.1945568,0.19884704,0.20353387,0.2086623,0.2142003,0.2200693,0.22612925,0.23227629,0.23843898,0.24455833,0.2506562,0.2567525,0.26287517,0.26896867,0.27497476,0.2809276,0.28686726,0.292852,0.2990002,0.30546647,0.31224802,0.3192868,0.3265506,0.33386242,0.34083444,0.3471051,0.35243705,0.35668048,0.35991585,0.36254877,0.36494806,0.36733395,0.36975986,0.37222427,0.37458983,0.37682018,0.37891522,0.38096714,0.3830845,0.3854588,0.38810515,0.39110148,0.39448354,0.39820865,0.40218902,0.40645835,0.4110001,0.4157901,0.420817,0.42600584,0.43122223,0.43630826,0.44120577,0.4459053,0.45047122,0.45492676,0.4592975,0.46347812,0.46740133,0.47099274,0.4742409,0.477148,0.4798445,0.48233357,0.48460728,0.48672557,0.48881108,0.4908947,0.4930989,0.4954676,0.4980055,0.5006724,0.503398,0.50605047,0.50864035,0.5111822,0.51371944,0.5163871,0.5193093,0.5225165,0.5259793,0.52964294,0.5333888,0.53701353,0.540362,0.54324996,0.54556376,0.54730624,0.5486673,0.5498603,0.5511325,0.55261046,0.5543333,0.5562707,0.5583642,0.56060433,0.5630766,0.56581885,0.56887007,0.572226,0.5758649,0.5796575,0.5835279,0.5874875,0.5915634,0.5959332,0.60094035,0.606932,0.61412096,0.62259483,0.6323099,0.6431019,0.6548074,0.6672791,0.6805706,0.694613,0.70955145,0.72562265,0.7432881,0.7628803,0.7845969,0.8081696,0.83286804,0.85744554,0.8805244,0.900904,0.9177965,0.93129426,0.9424288,0.95308095,0.9657637,0.9828983,1.0061284,1.0360436,1.0723474,1.1139044,1.1590406,1.2060703,1.2534385,1.2980776,1.3352768,1.3583708,1.3606703,1.3389374,1.2970086,1.2435771,1.1884389,1.1391727,1.0992447,1.0689685,1.0468293,1.030835,1.0189588,1.0097883,1.0022751,0.99569315,0.98958635,0.98358643,0.9774341,0.97085375,0.9637103,0.9561571,0.9486253,0.9416136,0.9356849,0.931117,0.9279729,0.92601055,0.9248809,0.9241015,0.9235031,0.92293936,0.92243695,0.92211515,0.92213863,0.9225531,0.92341304,0.92467505,0.92625076,0.9280273,0.92996424,0.93199635,0.934107,0.936282,0.9385456,0.9408851,0.94328046,0.9457168,0.9481753,0.95059925,0.9529076,0.95511127,0.9572442,0.95935947,0.96148914,0.9636403,0.96575856,0.9678462,0.96990025,0.97189903,0.9738746,0.97581375,0.977684,0.97947425,0.98123467,0.9830193,0.9848383,0.98667943,0.98855764,0.99044245,0.9922908,0.9940004,0.99547035,0.9965832,0.99726903,0.99756145,0.9976456,0.99759585,0.99738383,0.99683183,0.99554485,0.9931297,0.9893472,0.98430884,0.9784359,0.9722357,0.9661661,0.9605225,0.95548475,0.95107913,0.94726104,0.9439603,0.9412299,0.9390452,0.9373786,0.9361274,0.93512326,0.9340857,0.93280923,0.931291,0.92964464,0.9280762,0.92680484,0.92586327,0.9251539,0.9246126,0.92422616,0.9240288,0.92397726,0.9238355,0.9233699,0.9224098,0.9209667,0.91921073,0.91740733,0.9158639,0.9147824,0.91415054,0.9138023,0.9135909,0.9134167,0.91328615,0.91317767,0.91318524,0.91348654,0.9141063,0.9151961,0.91679025,0.9189757,0.92133445,0.9236976,0.925674,0.9270081,0.9275282,0.92748076,0.9268943,0.9259351,0.92492664,0.92406297,0.9236038,0.9235958,0.92389286,0.92420584,0.9240899,0.9231876,0.9215311,0.9193414,0.9172038,0.915897,0.9160154,0.91771734,0.92077965,0.9244162,0.92735857,0.9285766,0.927856,0.9258428
blind,6.25,6.25,blind_6.25,1,0.19248697,0.19665249,0.20092706,0.20519873,0.20954487,0.21408887,0.21892887,0.22414969,0.22975808,0.2356554,0.24174802,0.24795787,0.25421467,0.2604378,0.26666808,0.27288803,0.27909127,0.28522524,0.29135573,0.29752025,0.30377954,0.3101847,0.3168194,0.3237252,0.33090934,0.3383488,0.34602684,0.3537903,0.36123896,0.36805835,0.37399012,0.3790127,0.38324207,0.38708466,0.39077404,0.3944995,0.39831352,0.4022195,0.4061064,0.40989044,0.41349974,0.41694584,0.42030635,0.4237289,0.42723712,0.43092972,0.434781,0.43879583,0.4429674,0.4474437,0.4522634,0.45742324,0.46282312,0.4682805,0.47358188,0.47853646,0.4830142,0.48700488,0.4905547,0.49379382,0.4968488,0.49978152,0.50257343,0.5052161,0.5076499,0.50981474,0.51177967,0.51357114,0.51522297,0.51677865,0.5183079,0.5197945,0.52125347,0.52272123,0.524219,0.52580094,0.52748233,0.5292263,0.53096145,0.53264874,0.5342215,0.5357458,0.53733647,0.5391707,0.5413494,0.5438842,0.5465909,0.5491559,0.55125535,0.5527319,0.5536569,0.55422515,0.55472374,0.55536187,0.5562211,0.5572466,0.55842227,0.55979395,0.5614148,0.5633247,0.5655536,0.5680109,0.5706391,0.57334054,0.5761342,0.57901424,0.5821774,0.5858828,0.5904468,0.59610486,0.6030433,0.61114943,0.6201874,0.62992525,0.6401685,0.6508135,0.6620014,0.67383397,0.6864816,0.7000771,0.7147482,0.73069274,0.7483299,0.76801634,0.7897919,0.8133547,0.8378395,0.862123,0.8853766,0.9077031,0.9299155,0.9536718,0.9806814,1.0123518,1.0493748,1.0915542,1.1371552,1.1834753,1.2279818,1.2689854,1.3059965,1.3400757,1.3729116,1.4039079,1.4295543,1.4431769,1.4372631,1.4080184,1.3591052,1.2993096,1.2385266,1.184459,1.1405191,1.1069368,1.0820951,1.0638993,1.0501878,1.0393277,1.0300848,1.0215266,1.0131526,1.0047121,0.99615717,0.9874294,0.97858906,0.9697904,0.96127814,0.9533582,0.9463982,0.9405935,0.936047,0.93260497,0.9300329,0.927955,0.9261804,0.92449254,0.92289823,0.92144483,0.9202015,0.91921014,0.91858447,0.9183079,0.91839385,0.918815,0.9195433,0.920456,0.9215506,0.92272776,0.92395014,0.92517364,0.92639107,0.92759407,0.9288286,0.9300858,0.93133676,0.9325451,0.9336972,0.9348056,0.9359049,0.9369754,0.93798375,0.938868,0.9395394,0.9399302,0.94003284,0.93985325,0.9394434,0.9388906,0.9382693,0.93764013,0.9369988,0.9362995,0.93552,0.934628,0.93369514,0.93272406,0.93167716,0.93040013,0.9287553,0.9267094,0.9244228,0.92210966,0.92007715,0.9185379,0.91739863,0.9163467,0.9150189,0.9131733,0.9107783,0.90790737,0.90473515,0.9014747,0.8983191,0.8953905,0.89278746,0.89058995,0.8887866,0.88730484,0.886112,0.8850697,0.88405836,0.88295203,0.8816106,0.8799273,0.8778911,0.87565017,0.87342113,0.87133056,0.86943597,0.8677538,0.8662032,0.86468345,0.8630496,0.861165,0.8589404,0.85635316,0.8534917,0.8505564,0.8476591,0.8450033,0.8427248,0.8408138,0.83918315,0.8378024,0.8365635,0.83543825,0.83445513,0.8337649,0.8334721,0.8335664,0.8342668,0.8355371,0.83715343,0.8386577,0.83973056,0.83984286,0.8387121,0.8364001,0.8333167,0.8296513,0.8254055,0.82081366,0.8160493,0.8112913,0.80679,0.8025947,0.79833317,0.7934131,0.78752726,0.78075856,0.77356416,0.76666033,0.7609412,0.7570894,0.75518054,0.75495315,0.7559013,0.7570744,0.757284,0.75636786,0.75453866
blind,7.5,7.5,blind_7.5,1,0.17648809,0.18020722,0.18402982,0.1880283,0.19228895,0.19690773,0.2018965,0.20726416,0.21291208,0.21872683,0.2246205,0.23052284,0.23640037,0.24227662,0.2481536,0.25406438,0.26003015,0.26600137,0.27199018,0.27805424,0.28425884,0.2906263,0.29724452,0.3040752,0.3110487,0.31812423,0.32524776,0.33226582,0.3388524,0.34480846,0.349893,0.35402948,0.3573667,0.3602996,0.36313707,0.36604312,0.36906758,0.37212884,0.37520337,0.37815955,0.3809641,0.38360843,0.386115,0.38856867,0.39109442,0.39383712,0.3969579,0.40053245,0.40448117,0.4088061,0.41349995,0.41852582,0.42383972,0.4293856,0.4349799,0.44042277,0.44552225,0.45019847,0.45442078,0.4581969,0.46152937,0.46443906,0.46696824,0.46920833,0.47128585,0.4733383,0.47548753,0.47771534,0.47994843,0.48209426,0.4841109,0.48593643,0.48761275,0.48919645,0.4907961,0.49246308,0.49422613,0.49603048,0.4978422,0.4996374,0.5014166,0.5032878,0.5053866,0.50786793,0.5107939,0.5141102,0.51760596,0.52101904,0.52409387,0.5266884,0.52885526,0.53071046,0.53242165,0.53410923,0.53585434,0.53764987,0.5396042,0.5417682,0.5441996,0.5468928,0.5498615,0.5529776,0.55620533,0.55946165,0.5627973,0.56625384,0.5700565,0.5744839,0.57981557,0.58623624,0.5938352,0.60248923,0.61197376,0.6220777,0.6326605,0.64372253,0.65532136,0.6675203,0.68043834,0.6941738,0.70882386,0.7246862,0.742209,0.7617199,0.7832625,0.80647945,0.83064955,0.8550929,0.87958276,0.90448594,0.9307473,0.9596617,0.99239343,1.029778,1.0719658,1.1178138,1.1651022,1.2110941,1.2536417,1.291576,1.3251746,1.3559585,1.3857436,1.4139553,1.4374317,1.449898,1.4439592,1.415356,1.3669782,1.3070118,1.2452577,1.1896995,1.1441782,1.1092305,1.0832705,1.0641317,1.0495487,1.0378226,1.0276525,1.0181946,1.0090123,0.9999212,0.9909051,0.98194546,0.9730112,0.96421534,0.95572186,0.9477947,0.9407522,0.9348284,0.93010825,0.9264874,0.92375356,0.92155147,0.9196774,0.91791695,0.9162329,0.914669,0.9133562,0.91236293,0.91181976,0.911713,0.91202295,0.9126421,0.91351694,0.914522,0.9156384,0.9167555,0.91786826,0.9189696,0.92005026,0.9211387,0.922283,0.92344016,0.9245195,0.92555964,0.92656803,0.92757213,0.92862743,0.92973274,0.9307974,0.93179333,0.9326546,0.93332493,0.93380946,0.9341069,0.9342374,0.9342612,0.9342733,0.93427145,0.93419576,0.9338606,0.9332395,0.93234867,0.9313544,0.9303376,0.92931706,0.9281378,0.9265754,0.9246237,0.9225075,0.9205583,0.9191216,0.9183765,0.91808265,0.9178175,0.9171639,0.91581655,0.9137318,0.91108394,0.90806186,0.90489036,0.9017851,0.8989347,0.89646095,0.8944695,0.8930191,0.8920648,0.89151186,0.891198,0.8909842,0.89061666,0.88995796,0.88892555,0.8875115,0.88586813,0.8842313,0.88273233,0.88142806,0.88041973,0.87964875,0.87901825,0.87832385,0.8774102,0.87608,0.87427944,0.8720744,0.8696469,0.86712885,0.86472845,0.862592,0.8607776,0.85925025,0.85803485,0.85705525,0.85634655,0.85586554,0.8557332,0.85612357,0.8570453,0.8585913,0.8605878,0.8628888,0.8650297,0.86667824,0.86741036,0.8671456,0.8657362,0.86349213,0.86082697,0.857742,0.85431993,0.85088044,0.84743214,0.8439256,0.8404301,0.83673626,0.8324011,0.8271799,0.82107663,0.81442285,0.80795527,0.80267364,0.7994485,0.79865396,0.8002447,0.80386585,0.808458,0.8127455,0.8161312,0.81865704
blind,17.5,17.5,blind_17.5,1,0.12925522,0.13188244,0.134428,0.13684155,0.13920164,0.14148776,0.14374977,0.14609157,0.14856742,0.1510344,0.15356357,0.15617241,0.15875638,0.16135004,0.16405717,0.16687278,0.16974744,0.17271137,0.17584123,0.17915468,0.18272223,0.1866217,0.19089784,0.19549242,0.20035623,0.2055122,0.21093939,0.21655191,0.22203441,0.22715555,0.23165675,0.23538828,0.23835619,0.24088746,0.24319352,0.24543191,0.24765751,0.249823,0.25177827,0.25339457,0.2546156,0.25549343,0.25617656,0.2568206,0.25756323,0.2585101,0.25978747,0.26143682,0.26350754,0.26598147,0.26879406,0.27182758,0.27506945,0.27854103,0.28236052,0.2865963,0.29132593,0.2965536,0.30214265,0.30787268,0.31351864,0.31884608,0.32367146,0.32799265,0.33190033,0.33554408,0.33906803,0.3425702,0.34602737,0.3493695,0.35257232,0.35561535,0.3584767,0.3611831,0.36381608,0.36643782,0.3691038,0.3718658,0.37476254,0.37781587,0.38103306,0.38448843,0.3882179,0.3922927,0.396714,0.40143123,0.406293,0.4111275,0.4157787,0.42014176,0.4242017,0.42798582,0.43158007,0.43505898,0.43855748,0.4421678,0.44599402,0.4500621,0.4543453,0.45877817,0.46329233,0.46784744,0.47248623,0.4772866,0.4823099,0.48761657,0.49325317,0.499344,0.5059804,0.51329315,0.52142155,0.53034174,0.5399298,0.550038,0.5605768,0.57148045,0.5828469,0.59476405,0.6073825,0.62069297,0.6348252,0.6499542,0.6664836,0.684767,0.70496505,0.7267751,0.749643,0.7727803,0.79574263,0.81850797,0.8413294,0.8647008,0.8889767,0.9142584,0.9406044,0.9681171,0.99672794,1.0262648,1.0566238,1.0877163,1.1196009,1.152615,1.187001,1.2208692,1.250173,1.2683563,1.2683424,1.246473,1.205976,1.1549407,1.1025671,1.0560001,1.0183568,0.9898715,0.96905524,0.954024,0.94284004,0.93417174,0.9269979,0.920549,0.91435575,0.9081676,0.9018548,0.8953165,0.8885691,0.88176954,0.87513167,0.8689233,0.86350125,0.85906994,0.85571,0.8533378,0.8517383,0.85056597,0.8496656,0.84888464,0.84823203,0.84782124,0.84776074,0.84809774,0.8488962,0.85010856,0.85170496,0.8536323,0.8558644,0.85826826,0.86079276,0.8632984,0.8657325,0.8680071,0.87015134,0.8721779,0.87416255,0.876076,0.87791604,0.87967217,0.8812893,0.8826925,0.8838787,0.88485754,0.8856413,0.8862647,0.8867177,0.88686925,0.8865154,0.885485,0.88373196,0.88134915,0.87861,0.87581974,0.8732211,0.8709792,0.8692192,0.867926,0.8670532,0.8664637,0.86600614,0.86552954,0.8649597,0.8643705,0.86394876,0.8638408,0.86409235,0.8646224,0.8651089,0.86516386,0.86443913,0.86281943,0.860425,0.8575117,0.85437083,0.8512644,0.8484202,0.84591776,0.8438354,0.8420987,0.8407041,0.8394916,0.8384189,0.837291,0.83604324,0.83453786,0.83273286,0.83064675,0.8284217,0.8261995,0.824047,0.8219895,0.81997573,0.8180033,0.8161133,0.8144343,0.8128818,0.8113152,0.80953735,0.80743384,0.80502826,0.8026098,0.80042845,0.7987572,0.79777294,0.79738253,0.79736435,0.797556,0.7978808,0.79830587,0.79877186,0.7992751,0.7999538,0.80083275,0.80197704,0.8033167,0.8047336,0.8056732,0.8055194,0.8038278,0.8004616,0.79554725,0.789476,0.7828087,0.7756047,0.76808625,0.7604197,0.7529719,0.74592453,0.73942816,0.7333747,0.7272656,0.72070116,0.7138528,0.70736444,0.7018776,0.698404,0.6974806,0.698775,0.7017656,0.70596427,0.71054965,0.7147275,0.7183747,0.72134435
